ID,IV,A,TR,QV,SO,F3,F6,F9,S1,S3,S6,S7,S9,PI,PP,P6,P12,RF1,RF2,RF3,RF4,RF5,Target
2904778,-93,292,8,1,96,1293,1805,2373,240,879,1481,27,2246,0,0,0.41,0.59,0,0,0,1,0,1
1623263,6,1,8,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.99,0,0,1,1,0,0
2852999,51,25,8,10,0,54,108,162,17,59,99,27,200,0,0,0.84,0.86,0,0,0,1,0,0
1656954,0,1,8,0,0,1,1,1,1,1,1,27,2,0,0,0.96,0.97,0,0,1,1,0,1
1520378,7,0,9,0,0,12,28,44,0,9,18,27,23,0,4,0.9,0.82,0,0,0,1,0,0
1218800,6,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.79,0.89,1,0,0,1,0,0
2087487,115,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.9,0.92,0,0,0,1,0,0
2894377,768,429,2,219,0,1725,2990,4830,501,1714,3134,27,4140,0,0,0.96,0.96,0,0,0,1,0,0
3098115,9,0,2,0,0,0,0,0,0,0,0,27,0,0,0,1,0.99,0,0,0,1,0,0
2870901,3,0,12,0,0,2,5,8,1,2,6,27,7,0,0,0.99,0.99,0,0,0,1,0,0
1361439,5,0,2,0,0,5,5,10,2,5,6,27,8,0,0,0.38,0.4,0,0,0,1,0,1
1811462,871,1,4,0,0,0,0,0,2,6,8,27,13,0,0,0.73,0.78,0,0,0,1,0,0
2828348,3,1,8,0,0,0,0,0,0,0,0,27,0,0,0,0.7,0.73,0,0,0,1,0,0
1723138,0,0,2,0,0,5,5,5,0,0,0,27,0,0,0,0,0,1,0,1,1,0,1
1505928,3,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.8,0.83,1,0,0,1,0,0
3251631,0,4,8,0,0,0,0,0,2,8,11,27,18,0,0,1,0.81,1,0,0,1,0,0
2021389,6,0,2,0,0,0,0,0,1,2,2,27,3,0,0,0.98,0.97,1,0,0,1,0,0
3105916,0,1,8,0,0,3,4,6,0,1,3,27,4,0,0,0.35,0.36,0,0,0,1,0,0
1850303,1,0,8,0,0,15,30,40,1,4,22,27,37,0,0,0.8,0.82,0,0,0,1,0,1
2062401,12,0,2,2,0,0,0,0,0,0,0,27,0,0,0,0.18,0.19,1,0,0,1,0,0
1202067,1,11,15,0,0,2,3,3,0,3,4,27,12,0,0,1,0.96,0,0,0,0,0,1
1233760,1,0,2,0,0,8,8,8,1,4,6,27,9,0,0,0.99,0.98,0,0,0,1,0,1
1923604,2,2,8,0,0,1,3,4,1,1,4,27,6,0,0,0.17,0.33,0,0,0,1,0,1
1556959,138,140,2,61,0,208,448,704,88,256,503,27,705,0,0,1,0.99,0,0,0,1,0,0
1658096,10,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.66,0.69,0,0,0,1,0,0
1160953,25,2,8,0,0,0,0,0,8,12,24,27,40,0,0,0.99,0.96,0,0,0,1,0,0
1482446,5,0,4,2,0,2,4,6,2,7,11,27,28,0,0,0.73,0.78,0,0,0,1,0,0
1380555,28,37,0,0,0,374,549,549,30,92,167,27,244,0,0,0,0,0,0,1,1,0,1
1722118,33,13,8,8,0,48,90,120,12,45,72,27,102,0,0,0.78,0.74,0,0,0,1,0,0
1429569,15,0,9,0,0,23,23,27,8,13,17,27,27,0,0,0.91,0.77,0,0,0,1,0,0
1917381,275,10,12,0,0,0,0,0,1,3,18,27,24,0,0,0.69,0.69,0,0,0,1,0,0
1245738,0,2,8,0,0,5,5,10,2,5,6,27,6,0,0,0.34,0.57,0,0,0,1,0,1
1465770,2,0,2,0,0,1,2,3,1,2,3,27,3,0,0,0.37,0.4,1,0,0,1,0,1
2246890,28,0,8,0,0,31,31,31,0,0,0,27,0,0,0,0.5,0.52,1,0,0,1,0,0
1688256,1,0,12,0,0,11,19,23,2,7,11,27,18,0,0,0.78,0.78,0,0,0,1,0,1
1112026,7,0,9,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.98,0,0,0,1,0,0
3232715,0,0,8,0,0,11,11,15,2,5,11,27,14,0,0,0.37,0.34,0,0,0,1,0,1
1439719,54,24,2,16,0,42,99,147,12,54,102,27,172,0,0,0.81,0.83,0,0,0,1,0,0
3197652,28,2,52,0,0,0,0,0,0,2,5,27,6,0,0,0.34,0.42,1,0,0,1,0,0
2043629,4,0,4,0,0,1,2,2,0,0,0,27,0,0,0,0.68,0.66,1,0,0,1,0,0
1316234,3,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.94,1,0,0,1,0,0
2287800,1,0,6,0,0,0,0,0,0,0,0,27,0,0,0,0.79,0.67,0,0,0,1,0,0
1735452,324,23,8,0,0,0,0,0,24,69,178,27,296,0,0,0.7,0.64,0,0,0,1,0,0
2095960,0,0,2,0,0,1,1,1,0,0,1,27,1,0,0,0.15,0.09,0,0,0,1,0,1
1886508,3,0,4,0,0,1,1,1,0,1,1,27,1,0,0,0.79,0.66,1,0,0,1,0,0
2250919,0,0,8,0,0,0,0,0,0,0,0,27,0,0,0,1,0.97,0,0,0,1,0,0
1908979,0,2,2,0,0,10,10,10,0,0,0,27,0,0,0,0.91,0.94,1,0,1,1,0,1
2300794,70,39,2,3,0,81,162,243,11,59,121,27,181,0,0,0.82,0.83,0,0,0,1,0,0
3012403,423,13,NA,2,0,0,0,0,8,16,39,27,71,0,0,-99,-99,1,0,0,1,0,0
1173709,8,2,2,2,0,0,0,0,7,18,20,27,20,0,0,1,0.91,1,0,1,1,0,1
1810980,106,0,2,0,0,0,0,0,0,1,2,27,3,0,0,0.99,0.98,0,0,0,1,0,0
1842891,6,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.5,0.4,1,0,0,1,0,0
1533033,22,4,8,0,0,6,6,12,2,8,13,27,19,0,0,0.86,0.91,0,0,0,1,0,0
2255372,386,2,8,0,0,0,0,0,1,5,12,27,22,0,0,0.97,0.93,1,0,0,1,0,0
1426281,44,28,8,0,0,82,108,147,9,46,90,27,144,0,13,0.3,0.3,0,0,0,1,0,0
3027189,3,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.79,0,0,0,1,0,0
2061451,83,283,12,20,0,504,1008,1008,98,276,520,27,779,0,0,0.71,0.71,0,0,0,1,0,0
2794501,1,1,8,0,0,1,1,2,0,1,1,27,1,0,0,0.97,0.98,0,0,0,1,0,0
2037895,4,0,8,0,0,0,1,2,0,0,3,27,6,0,0,0.88,0.94,0,0,0,1,0,0
2263901,70,2,2,0,0,0,0,0,0,0,26,27,26,0,0,0.53,0.46,1,0,0,1,0,0
1437202,2,0,2,0,0,0,0,0,2,2,2,27,2,0,0,0.44,0.41,0,0,0,1,0,1
1343512,1,1,8,0,0,2,4,6,1,2,4,27,4,0,0,0.84,0.89,0,0,0,1,0,1
1516363,25,0,4,0,0,23,43,55,10,20,33,27,58,0,0,0.73,0.78,0,0,0,1,0,0
1468212,0,0,14,0,0,12,12,12,0,0,1,27,3,0,0,0.44,0.38,0,0,0,1,0,1
3070709,5,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
1906799,2,1,9,0,0,0,0,0,0,0,0,27,0,0,0,0.68,0.66,0,0,0,1,0,0
2981392,3,0,8,0,0,20,20,20,0,0,0,27,0,0,0,0.5,0.52,1,0,1,0,0,0
1115031,2,6,8,3,0,9,15,21,3,11,16,27,28,0,0,1,0.99,0,0,0,1,0,1
1852483,2,0,2,0,0,1,3,4,1,2,2,27,3,0,0,0.99,0.99,0,0,1,1,0,1
2288629,3,0,8,0,0,0,1,2,0,0,2,27,3,0,0,1,0.99,0,0,0,1,0,1
1414877,9,2,9,0,0,5,10,15,2,7,12,27,19,0,0,0.68,0.66,0,0,0,1,0,1
3246899,12900,5438,8,16985,286,11625,29625,47875,6204,18170,34765,27,50920,0,0,0.99,0.98,0,0,0,1,0,0
1382268,4,1,2,0,0,1,1,1,0,0,0,27,0,0,0,0.89,0.94,1,0,0,1,0,0
1409349,441,0,NA,0,0,0,0,0,4,10,40,27,68,0,0,-99,-99,1,0,0,0,0,0
1396086,6,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.78,0,0,0,1,0,0
3244344,7,2,12,0,0,7,7,14,1,4,10,27,12,0,0,0.98,0.98,0,0,0,1,0,0
2990472,6,0,2,0,0,0,5,10,2,5,9,27,19,0,0,0.99,0.99,0,0,0,1,0,0
1442084,8,0,9,0,0,0,0,0,0,0,0,27,2,0,0,0.68,0.66,0,0,1,1,0,0
3076944,67,7,8,0,0,0,0,0,7,10,23,27,42,0,0,0.94,0.81,0,0,1,1,0,0
2272028,22,0,2,0,0,12,24,36,0,0,0,27,0,0,0,0.99,0.98,1,0,0,1,0,0
1817543,7,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.98,0.95,0,0,0,1,0,0
2110758,1,0,8,0,0,0,1,1,0,0,1,27,1,0,0,0.82,0.81,0,0,0,1,0,0
2191724,291,2,NA,0,0,0,0,0,0,1,5,27,7,0,0,-99,-99,1,0,0,1,0,0
1869134,3,1,8,0,0,0,0,0,0,0,0,27,0,0,0,0.82,0.75,0,0,0,1,0,0
2271963,1,0,2,0,0,252,252,252,8,21,39,27,39,0,0,0.34,0.34,1,0,0,1,0,1
3195737,2,0,8,0,0,0,0,0,2,4,6,27,7,0,0,0.95,0.97,1,0,0,1,0,0
1450192,0,0,2,0,0,10,12,12,0,0,0,27,0,0,0,0.23,0.26,1,0,1,1,0,1
1633316,3,1,2,0,0,50,50,100,15,41,53,27,54,0,50,-99,0,1,0,0,1,0,1
1106970,1,0,2,0,0,3,5,7,1,2,7,27,8,0,0,0.77,0.82,0,0,0,1,0,1
1853037,1,0,2,0,0,20,20,20,1,3,3,27,3,0,0,0.98,0.97,0,0,0,1,0,1
2966848,96,54,4,114,0,156,305,469,53,200,369,27,599,0,0,0.96,0.93,0,0,0,1,0,0
1372697,821,200,17,118,0,200,200,200,77,293,640,27,1145,0,0,1,0.5,0,0,0,1,0,0
1384508,14,0,2,0,0,0,7,11,8,12,13,27,13,0,0,0.81,0.85,0,0,1,1,0,1
1588097,4,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.78,0,0,0,1,0,0
1869050,77,111,8,4,0,370,505,595,51,197,350,27,545,0,0,0.58,0.47,0,0,0,1,0,1
1374042,4,0,NA,0,0,0,0,0,0,0,1,27,1,0,0,-99,-99,1,0,0,1,0,0
3154250,24,0,8,0,0,0,0,0,0,0,0,27,1,0,0,0.99,0.99,0,0,0,1,0,0
1807294,411,189,8,70,0,912,1488,1920,197,612,1143,27,1716,0,0,0.99,0.99,0,0,0,1,0,0
2121854,11,6,8,0,0,12,18,30,1,8,18,27,29,0,0,0.94,0.96,0,0,0,1,0,0
1351136,47,7,17,0,0,0,0,0,6,12,34,27,58,0,0,0.82,0.83,0,0,0,1,0,0
2835521,86,37,9,16,0,78,120,162,33,74,103,27,157,0,0,0.99,0.99,0,0,0,1,0,0
1301641,7,0,4,0,0,0,0,0,20,54,110,27,154,0,0,0.77,0.8,0,0,0,1,0,1
1307374,3,2,52,0,0,0,0,0,0,0,0,27,0,0,0,1,1,1,0,1,0,0,1
1845656,660,32,9,690,0,243,919,1426,81,1829,3079,27,4503,0,0,0.91,0.77,0,0,0,1,0,0
1229347,3,0,2,0,0,0,1,3,0,0,1,27,1,0,0,0.88,0.9,1,0,1,1,0,1
1521988,7,0,4,0,0,0,0,0,0,0,0,27,1,0,0,0.73,0.78,1,0,0,1,0,0
2176923,16,0,8,0,0,0,4,8,6,8,17,27,23,0,0,1,0.99,0,0,0,1,0,0
1461578,2,0,8,0,0,3,6,9,2,4,4,27,7,0,0,0.7,0.73,0,0,0,1,0,1
2116495,17,4,8,0,0,0,0,0,1,4,8,27,13,0,0,0.5,0.46,0,0,0,1,0,0
1124084,0,3,NA,0,0,9,9,9,0,1,2,27,2,0,0,-99,-99,0,0,0,1,0,1
1781427,1,0,8,0,0,1,2,2,2,3,3,27,3,0,0,0.59,0.61,0,0,0,1,0,1
2135183,0,0,8,0,0,3,4,6,1,2,3,27,3,0,0,0.84,0.87,0,0,0,1,0,1
1996154,2,0,2,0,0,0,0,0,0,1,6,27,6,0,0,0.99,0.99,0,0,0,1,0,1
2145957,0,47,8,0,1,100,133,188,11,95,186,27,268,0,0,0.75,0.68,0,0,0,1,0,1
1691840,47,7,8,1,1,28,52,64,24,39,70,27,91,0,0,0.95,0.95,0,0,0,1,0,0
1193119,52,0,8,0,0,0,0,0,0,0,2,27,2,0,0,0.94,0.95,0,0,0,1,0,0
1942844,1,0,4,0,0,8,14,20,2,9,18,27,24,0,0,0.78,0.78,0,0,1,1,0,1
1788817,66,0,9,0,0,24,48,48,7,26,41,27,95,0,0,0.91,0.77,0,0,0,1,0,0
1210007,22,0,8,0,0,29,80,131,0,0,0,27,0,0,0,0.96,0.96,0,0,0,1,0,0
2101936,19,4,8,0,0,0,20,20,1,6,20,27,31,0,0,0.99,0.98,0,0,1,1,0,0
1975418,107,73,8,14,0,330,546,834,94,295,498,27,730,0,0,0.43,0.46,0,0,1,1,0,1
1797440,4,0,8,0,0,0,0,0,0,0,0,27,0,0,0,1,0.99,0,0,0,1,0,0
1341727,-204,198,8,0,279,1501,2419,3301,252,949,1777,27,2840,0,0,0.14,0.14,0,0,1,1,0,1
1798795,-31,192,NA,0,0,0,0,0,571,1933,2357,27,2682,0,0,-99,-99,0,0,0,0,0,1
3004237,79,0,8,0,0,0,0,0,2,5,5,27,7,0,0,0.9,0.95,0,0,0,1,0,0
1479920,0,657,2,0,4,2071,3025,3412,4,764,764,27,765,0,0,0.98,0.99,0,0,0,0,0,1
1453378,88,0,8,0,0,0,0,0,0,0,0,27,1,0,0,0.43,0.23,0,0,0,1,0,0
1575974,410,97,8,6,0,277,862,1312,188,313,701,27,1422,0,0,0.97,0.94,0,0,0,1,0,0
2950206,0,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,0,0,0,1,0,0
3059061,9,0,10,0,0,0,0,0,0,0,0,27,0,0,0,0.82,0.77,0,0,0,1,0,0
1833614,15,0,8,7,0,21,33,45,5,14,21,27,46,0,0,0.82,0.75,0,0,0,1,0,0
1766190,0,0,3,0,0,30,30,30,0,0,0,27,0,0,0,0.43,0.46,1,0,1,1,0,1
2068791,4995,0,52,0,0,0,0,0,0,5,5,27,5,0,0,0.68,0.77,1,0,0,0,0,0
2005334,0,0,12,0,0,2,3,5,1,5,7,27,11,0,0,0.78,0.78,0,0,0,1,0,1
2161970,2,0,12,0,0,10,16,22,2,9,20,27,37,0,0,0.99,0.99,0,0,0,1,0,1
1717430,346,1,9,0,0,0,0,0,2,5,13,27,21,0,0,0.96,0.96,0,0,0,1,0,0
1190128,893,112,8,212,0,546,1086,1626,204,593,1202,27,1980,0,0,1,0.95,0,0,0,1,0,0
1492179,-591,31,8,0,591,700,700,800,862,968,997,27,997,0,0,0.23,0.63,0,0,0,1,0,1
1513223,201,50,12,0,0,0,75,75,4,40,147,27,184,0,0,0.98,0.95,0,0,0,1,0,0
1575544,881,483,8,333,0,1750,3250,4850,497,3712,5448,27,7452,0,0,0.99,0.99,0,0,0,1,0,0
1453150,4,37,8,2,4,248,385,512,37,132,295,27,435,0,14,0.73,0.73,0,0,1,1,0,1
1680921,3,0,10,0,0,0,0,0,0,0,0,27,0,0,0,0.89,0.9,0,0,0,1,0,0
1475476,1,5,8,0,0,20,29,44,5,17,30,27,40,0,0,0.99,0.98,0,0,1,1,0,1
1667710,74,5,2,60,0,100,250,400,50,166,338,27,457,0,0,0.99,0.99,0,0,1,1,0,0
1396000,-6,0,12,0,6,32,32,32,0,2,8,27,8,0,0,0,0.01,0,0,0,1,0,1
1860182,1,1,3,4,0,4,9,15,2,4,11,27,14,0,0,0.94,0.97,0,0,0,1,0,1
1274873,22,0,2,0,0,0,60,60,2,12,24,27,38,0,0,0.97,0.97,0,0,1,1,0,1
2303644,40,0,8,10,0,0,0,0,3,18,36,27,48,0,0,1,0.97,0,0,0,1,0,0
2088858,0,0,2,0,0,21,36,40,0,0,0,27,0,0,0,1,0.99,0,0,0,1,0,1
1154256,88,37,8,0,0,77,239,320,4,37,130,27,189,0,0,0.98,0.99,0,0,0,1,0,0
1450193,5,1,2,0,0,0,50,50,0,0,0,27,0,0,0,0.87,0.81,1,0,0,1,0,0
1165131,69,20,8,14,0,8,32,56,4,25,61,27,113,0,0,0.82,0.87,0,0,0,1,0,0
2056443,12,0,2,0,0,0,0,0,0,0,1,27,7,0,0,0.43,0.23,1,0,0,1,0,0
1764785,157,0,4,0,0,0,0,0,10,24,46,27,74,0,0,0.73,0.78,0,0,0,1,0,0
1453806,0,7,2,0,0,250,470,710,0,0,0,27,0,0,150,0.59,0.56,1,0,0,1,0,1
1542294,0,0,2,0,0,4,6,6,0,1,5,27,7,0,0,0.42,0.36,0,0,0,1,0,1
1862988,4,0,8,0,0,64,64,64,9,17,31,27,50,0,0,0,0,0,0,0,1,0,1
3114248,85,0,4,0,0,0,0,0,0,0,19,27,19,0,0,0.73,0.78,0,0,0,1,0,0
1579891,2,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.63,0.72,0,0,0,1,0,0
3099235,14,13,8,12,0,24,36,48,6,16,30,27,52,0,0,0.99,0.98,0,0,0,1,0,0
1392755,0,0,8,0,0,3,5,7,3,3,5,27,7,0,0,0.99,0.99,0,0,0,1,0,1
2041358,-3,0,12,0,3,3,3,3,0,3,4,27,4,0,0,0.63,0.72,0,0,0,1,0,1
2040305,21,19,8,0,0,0,0,0,0,2,5,27,10,0,0,0.96,0.96,1,0,0,1,0,0
1547964,9,0,2,0,0,0,1,4,0,0,0,27,0,0,0,0.91,0.89,0,0,0,1,0,0
1766896,9,1,6,0,0,0,0,0,1,2,2,27,2,0,0,0.78,0.78,0,0,0,1,0,0
2189431,7,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.78,0,0,0,1,0,0
1993232,107,30,8,3,0,0,21,42,10,25,49,27,90,0,0,1,0.98,0,0,1,1,0,0
1622838,241,0,8,0,0,0,0,0,0,6,7,27,13,0,0,0.88,0.88,0,0,0,1,0,0
2305965,0,1,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,0,0,0,1,0,0
1590732,6,0,12,10,0,14,30,50,6,11,21,27,37,0,0,0.78,0.78,0,0,0,1,0,0
1946496,2,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.78,0.78,0,0,0,1,0,0
1685772,10,0,9,0,0,0,0,0,0,1,1,27,1,0,0,1,0.25,1,0,1,1,0,0
1304725,2,0,8,0,0,20,20,20,2,4,8,27,11,0,0,0.52,0.46,0,0,1,1,0,1
1278038,93,1,NA,0,0,0,0,0,1,1,1,27,3,0,0,-99,-99,1,0,1,1,0,0
2881672,216,224,2,297,2,1016,1821,2679,293,1073,1726,27,2338,0,0,0.97,0.96,0,0,0,1,0,0
1332843,8,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.6,0.43,0,0,0,1,0,0
1721343,4,0,9,0,0,5,8,10,2,6,6,27,10,0,0,0.86,0.84,0,0,0,1,0,1
1445975,6,0,8,0,0,24,24,36,7,17,33,27,51,0,0,0.72,0.72,0,0,0,1,0,1
2219154,2,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
2002890,0,0,2,0,0,20,21,21,0,0,0,27,0,0,0,0.78,0.74,1,0,0,1,0,1
1519495,51,24,2,0,0,48,88,120,7,35,58,27,63,0,0,0.84,0.76,0,0,0,1,0,0
3038954,20,0,NA,0,0,0,0,0,0,0,0,27,0,0,0,-99,-99,1,0,0,1,0,0
1418588,21,0,8,0,0,0,0,0,0,0,1,27,1,0,0,0.93,0.85,0,0,0,1,0,0
1522031,298,193,8,86,0,210,290,330,66,118,171,27,368,0,0,1,0.92,0,0,0,1,0,0
2892068,46,0,4,0,0,0,0,0,0,2,2,27,2,0,0,0.92,0.89,0,0,0,1,0,0
3086612,2277,356,8,338,0,1156,3656,6315,22,25,26,27,28,0,0,0.78,0.75,0,0,0,1,0,0
2114197,11,0,2,0,0,0,0,0,0,0,0,27,6,0,0,1,1,1,0,0,1,0,0
1157506,19,102,2,2,4,343,483,623,117,183,311,27,531,0,0,0.06,0.5,0,0,0,1,0,1
1590152,23,26,8,1,0,150,250,350,32,94,188,27,298,0,0,0.61,0.57,0,0,1,1,0,1
3211633,41,14,12,3,0,60,80,120,15,42,76,27,116,0,0,0.73,0.79,0,0,0,1,0,0
1600326,28,3,2,0,0,36,72,108,19,38,71,27,73,0,0,0.91,0.89,1,0,0,1,0,1
1268185,5,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.82,0.79,1,0,0,1,0,0
1660585,116,0,2,0,0,0,0,0,4,17,78,27,101,0,0,0.99,0.97,1,0,0,1,0,0
2854790,0,1,9,0,0,2,2,2,0,0,2,27,2,0,0,0.54,0.48,0,0,0,1,0,0
1693827,91,316,8,0,7,1481,2321,2881,290,818,1469,27,2281,0,70,0.05,0.12,0,0,0,1,0,1
3077596,190,20,8,0,0,0,0,0,1,3,9,27,19,0,0,0.21,0.6,1,0,0,0,0,0
1124523,44,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.82,0.79,0,0,1,1,0,0
1962036,386,35,8,0,0,0,0,0,11,52,116,27,218,0,0,0.97,0.96,0,0,0,1,0,0
1465859,1471,488,8,257,0,988,1951,2914,379,1077,2078,27,3261,0,0,0.97,0.95,0,0,0,1,0,0
2904493,20,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.99,0.99,0,0,0,1,0,0
1117446,24,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.77,0.8,0,0,0,1,0,0
2137336,3,0,4,0,0,20,20,40,4,13,30,27,42,0,0,0.91,0.93,0,0,0,1,0,1
1795907,100,0,8,0,0,500,1150,1475,97,437,974,27,1293,0,0,0.99,0.93,0,0,0,1,0,1
1137716,596,82,12,4,0,0,0,96,44,125,379,27,830,0,0,0.62,0.73,0,0,0,1,0,0
2242683,53,19,2,43,0,52,130,195,23,77,143,27,216,0,0,0.84,0.83,0,0,0,1,0,0
1859790,9,3,2,1,0,11,26,40,1,11,34,27,45,0,0,0.95,0.96,0,0,0,1,0,1
1954504,7,1,8,0,0,0,0,0,2,9,14,27,17,0,0,1,0.94,0,0,0,1,0,0
2931459,66,1,8,0,0,0,0,0,0,3,7,27,8,0,0,1,1,0,0,0,1,0,0
2167543,2,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.76,0,0,0,1,0,0
2877654,235,107,2,97,0,508,918,1453,132,506,1160,27,1578,0,21,0.41,0.59,0,0,0,1,0,0
2052816,57,20,8,0,0,35,66,95,8,43,80,27,115,0,0,0.99,0.99,0,0,0,1,0,0
2091039,63,1,2,0,0,0,0,0,0,0,1,27,2,0,0,0.98,0.99,0,0,0,1,0,0
1758512,2,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.32,0.27,0,0,0,1,0,0
1409418,3,0,8,0,0,48,72,96,13,27,57,27,87,0,0,0.87,0.91,0,0,0,1,0,1
3002543,125,2,12,0,0,0,0,0,0,0,1,27,5,0,0,0.29,0.33,0,0,0,1,0,0
3265747,11,1,8,0,0,0,6,12,1,5,16,27,30,0,0,0.18,0.38,0,0,0,1,0,0
1660080,11,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.78,0.74,1,0,1,1,0,0
3221840,42,0,8,0,0,0,0,0,2,2,2,27,2,0,0,0.84,0.86,0,0,0,1,0,0
1475740,154,210,0,26,0,789,1306,1788,220,588,1158,27,1745,0,0,0,0,0,0,0,0,0,1
2248578,20,0,3,4,0,0,36,54,5,14,34,27,55,0,0,0.98,0.98,0,0,0,1,0,0
3116564,540,80,2,25,0,0,460,880,113,424,652,27,814,0,0,0.68,0.75,0,0,0,1,0,0
1411391,3,1,8,0,0,0,0,0,0,0,1,27,1,0,0,0.69,0.71,0,0,0,1,0,0
3257677,17,0,8,0,0,0,0,0,0,1,1,27,1,0,0,0.98,0.98,0,0,0,1,0,0
2918724,0,0,2,0,0,0,0,0,1,1,1,27,1,0,0,0.94,0.96,0,0,0,1,0,1
2233183,68,2,2,0,0,0,0,0,0,7,14,27,24,0,0,0.85,0.93,0,0,0,1,0,1
2279100,12,1,8,0,0,0,0,0,0,0,0,27,0,0,0,0.92,0.92,1,0,0,1,0,0
1960920,49,19,8,6,0,40,64,88,23,63,93,27,149,0,0,0.42,0.36,0,0,0,1,0,1
2168845,61,0,NA,0,0,0,0,0,0,1,3,27,5,0,0,-99,-99,1,0,0,1,0,0
1645511,14,0,2,0,0,0,0,0,0,0,0,27,0,0,0,0.97,0.93,0,0,0,1,0,0
1450050,-14,1298,8,2,19,1297,1697,2017,203,598,1305,27,2304,0,32,0.51,0.45,0,0,0,1,0,1
1863136,56,32,8,6,0,225,384,510,95,207,330,27,533,0,0,0.79,0.66,0,0,0,1,0,1
1503104,10,1,12,0,0,0,0,0,0,0,0,27,0,0,0,0.58,0.58,1,0,0,1,0,0
1357957,0,2,2,0,0,19,37,55,6,21,46,27,66,0,0,0.32,0.27,0,0,0,1,0,1
1221640,0,0,2,2,0,0,0,0,0,0,0,27,0,0,0,0.49,0.45,1,0,0,1,0,0
1515437,2,0,3,0,0,3,3,3,0,1,2,27,3,0,0,0.98,0.98,0,0,0,1,0,1
1201206,-1,0,2,0,1,110,130,130,103,157,157,27,157,0,0,0.11,0.07,1,0,0,1,0,1
1442212,40,1,2,0,0,5,5,5,3,12,30,27,32,0,0,0.45,0.57,1,0,0,1,0,0
3070079,13,0,8,13,0,0,0,3,1,5,7,27,14,0,0,0.64,0.64,0,0,0,1,0,0
1703002,112,86,8,42,0,144,304,368,46,155,302,27,459,0,0,0.99,0.97,0,0,0,1,0,0
1781892,249,1,12,0,0,0,0,0,0,1,1,27,1,0,0,0.58,0.58,1,0,0,1,0,0
1987554,1,0,8,0,0,12,12,18,5,8,10,27,19,0,0,1,1,0,0,0,1,0,1
1401323,1,1,8,0,0,2,3,5,0,3,3,27,5,0,0,0.99,0.99,0,0,0,1,0,0
2280067,37,2,8,0,0,0,0,0,0,1,3,27,3,0,0,1,0.94,0,0,0,1,0,0
3171034,5,3,9,8,0,0,0,0,1,5,10,27,14,0,0,1,0.98,0,0,0,1,0,0
2925765,0,0,8,0,0,23,39,55,5,13,22,27,30,0,1,0.78,0.75,0,0,0,1,0,0
2210313,13,1,12,0,0,0,0,0,0,0,0,27,0,0,0,0.48,0.48,1,0,0,1,0,0
3076919,7,0,9,0,0,0,0,0,0,0,2,27,2,0,0,0.99,0.99,0,0,0,1,0,0
1313587,0,21,8,0,1,24,40,48,8,25,49,27,63,0,0,0.24,0.47,0,0,1,1,0,1
2076893,100,0,8,0,0,875,1000,1500,50,377,917,27,1213,0,0,1,0.93,0,0,0,1,0,1
1563462,7,1,2,0,0,0,1,1,0,1,1,27,1,0,0,0.81,0.83,1,0,0,1,0,1
1864489,29,0,4,0,0,0,10,20,5,11,36,27,49,0,0,0.73,0.78,0,0,0,1,0,0
1262787,0,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.51,0.78,0,0,0,1,0,0
2093451,14,2,8,0,0,0,0,0,1,2,4,27,5,0,0,0.73,0.77,1,0,0,1,0,0
2905829,24,0,8,0,0,0,0,10,4,12,23,27,34,0,0,0.79,0.86,0,0,0,1,0,0
1954195,10,0,8,0,0,0,0,0,0,0,0,27,0,0,0,0.1,0.13,0,0,0,1,0,0
1648940,2,1,2,0,0,6,12,18,3,7,12,27,19,0,0,0.91,0.93,0,0,0,1,0,1
1648144,8,0,4,0,0,0,0,0,0,0,0,27,0,0,0,0.73,0.78,0,0,0,1,0,0
